snr_db,decoder,n_frames,ber,fer,avg_iters,hw_cycles_mean,hw_cycles_p95,hw_cycles_p99,hw_cycles_max,hw_time_us_mean,hw_time_us_p95,hw_time_us_p99,hw_time_us_max,ber_stage1,fer_stage1,grand_invocation_rate,stage1_cycles_mean,stage1_cycles_p95,stage1_cycles_p99,stage1_cycles_max,grand_cycles_mean,grand_cycles_p95,grand_cycles_p99,grand_cycles_max,patterns_tested_mean,patterns_tested_p95,patterns_tested_p99,patterns_tested_max,patterns_evaluated_mean,patterns_evaluated_p95,patterns_evaluated_p99,patterns_evaluated_max,patterns_tested_mean_if_grand,patterns_tested_p95_if_grand,patterns_tested_p99_if_grand,patterns_tested_max_if_grand,patterns_evaluated_mean_if_grand,patterns_evaluated_p95_if_grand,patterns_evaluated_p99_if_grand,patterns_evaluated_max_if_grand,pre_solver_attempt_rate,pre_solver_success_rate_total,pre_solver_success_rate_if_attempted,peel_candidate_mean,peel_candidate_p95,peel_candidate_max,peel_residual_vars_mean,peel_residual_vars_p95,peel_residual_vars_max
10.0,hybptg15,37948,0.0011550569355885942,0.005270369979972594,3.4472172446505747,11429.512912406452,8334.0,15279.0,1305701.0,14.286891140508063,10.4175,19.09875,1632.12625,0.0011553151915140183,0.005454832929271635,0.005454832929271635,4789.935754189944,8334.0,15279.0,21156.0,6639.577158216507,0.0,0.0,1284545.0,1101.333403604933,0.0,0.0,208967.0,1101.333403604933,0.0,0.0,208967.0,201900.48309178744,208967.0,208967.0,208967.0,201900.48309178744,208967.0,208967.0,208967.0,0.00018446294929904078,0.00018446294929904078,1.0,0.004374407083377253,0.0,28.0,0.0,0.0,0.0
10.5,ldpc4,1164,0.005731771945342524,0.1718213058419244,2.981958762886598,4197.095360824742,5877.0,5877.0,5877.0,5.246369201030928,7.34625,7.34625,7.34625,0.005731771945342524,0.1718213058419244,0.0,4197.095360824742,5877.0,5877.0,5877.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.5,ldpc8,14068,0.0011085868007126838,0.014216661927779357,3.2237702587432473,4482.3804378731875,8334.0,11433.0,11433.0,5.602975547341485,10.4175,14.29125,14.29125,0.0011085868007126838,0.014216661927779357,0.0,4482.3804378731875,8334.0,11433.0,11433.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.5,ldpc15,45569,0.0008492388355470039,0.004388948627356317,3.287651693036933,4567.957054137682,8334.0,13890.0,21156.0,5.7099463176721015,10.4175,17.3625,26.445,0.0008492388355470039,0.004388948627356317,0.0,4567.957054137682,8334.0,13890.0,21156.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.5,ldpc20,66336,0.0006793012870464724,0.003014954172696575,3.3124547756874096,4601.967483719248,8334.0,13890.0,28101.0,5.752459354649059,10.4175,17.3625,35.12625,0.0006793012870464724,0.003014954172696575,0.0,4601.967483719248,8334.0,13890.0,28101.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.5,ldpc100,110085,0.0005762542150726456,0.001816777944315756,3.4649498115092885,4813.398473906527,8334.0,13890.0,139221.0,6.016748092383158,10.4175,17.3625,174.02625,0.0005762542150726456,0.001816777944315756,0.0,4813.398473906527,8334.0,13890.0,139221.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.5,hyb4,1497,0.004180204590640848,0.13360053440213762,2.929859719438878,22235.257849031397,158656.2,159611.2,161582.0,27.79407231128925,198.32025,199.51399999999998,201.9775,0.004188356990114351,0.1509686038744155,0.1509686038744155,4118.0360721442885,5877.0,5877.0,5877.0,18117.22177688711,152779.2,153734.2,155705.0,4596.241816967268,34370.0,34370.0,34370.0,4597.861055444222,34370.0,34370.0,34370.0,30445.017699115044,34370.0,34370.0,34370.0,30455.743362831858,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.5,hyb8,13886,0.0013258319860708543,0.01440299582313121,3.2308080080656776,6582.755869220798,8334.0,164014.2,166132.0,8.228444836525997,10.4175,205.01775,207.665,0.001326284742966182,0.015195160593403428,0.015195160593403428,4492.469969753709,8334.0,11433.0,11433.0,2090.285899467089,0.0,152581.2,154699.0,495.917182774017,0.0,34370.0,34370.0,496.00475298862165,0.0,34370.0,34370.0,32636.52132701422,34370.0,34370.0,34370.0,32642.284360189573,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.5,hyb15,58199,0.00065045076924907,0.003436485162975309,3.269008058557707,5056.735734290967,8334.0,13890.0,175767.0,6.320919667863709,10.4175,17.3625,219.70875,0.0006504698325913203,0.003505214866234815,0.003505214866234815,4541.777367308717,8334.0,13890.0,21156.0,514.9583669822506,0.0,0.0,154611.0,118.11436622622382,0.0,0.0,34370.0,118.1190913933229,0.0,0.0,34370.0,33696.75490196078,34370.0,34370.0,34370.0,33698.10294117647,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.5,hybsv4,1492,0.00594244253375002,0.13404825737265416,2.9162198391420913,77697.35790884719,617863.8,626606.07,631905.0,97.12169738605898,772.32975,783.2575875,789.88125,0.005952233410536669,0.1554959785522788,0.1554959785522788,4100.543565683646,5877.0,5877.0,5877.0,73596.81434316354,611986.8,620729.07,626028.0,14854.283512064343,110566.0,110566.0,110566.0,14856.165549597856,110566.0,110566.0,110566.0,95528.40948275862,110566.0,110566.0,110566.0,95540.51293103448,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.5,hybsv8,14627,0.001327146178967889,0.01367334381623026,3.228686675326451,12272.87878580707,8334.0,610552.7599999998,636529.0,15.341098482258838,10.4175,763.1909499999998,795.66125,0.0013279426107915045,0.014972311478772133,0.014972311478772133,4489.451904013126,8334.0,11433.0,11433.0,7783.426881793943,0.0,599119.7599999998,625096.0,1518.350516168729,0.0,110566.0,110566.0,1518.4782251999727,0.0,110566.0,110566.0,101410.56164383562,110566.0,110566.0,110566.0,101419.09132420091,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.5,hybsv15,45307,0.0009295476370737283,0.004414328911647207,3.2876597435274904,7231.150727260688,8334.0,13890.0,643073.0,9.03893840907586,10.4175,17.3625,803.84125,0.0009296537507494891,0.004612973712671331,0.004612973712671331,4568.040148321452,8334.0,13890.0,21156.0,2663.110578939237,0.0,0.0,621917.0,488.37773412496966,0.0,0.0,110566.0,488.3956121570618,0.0,0.0,110566.0,105870.47846889953,110566.0,110566.0,110566.0,105874.35406698564,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.5,hybptg4,1789,0.00444768903324392,0.11179429849077697,2.9547233091112353,121374.20234768027,1073652.2,1287409.32,1290012.0,151.7177529346003,1342.0652499999999,1609.26165,1612.515,0.004520867993424643,0.1626607043040805,0.1626607043040805,4156.324762437116,5877.0,5877.0,5877.0,117217.87758524316,1067775.2,1281532.32,1284135.0,23361.319172722193,208967.0,208967.0,208967.0,23361.319172722193,208967.0,208967.0,208967.0,143619.93127147766,208967.0,208967.0,208967.0,143619.93127147766,208967.0,208967.0,208967.0,0.05086640581330352,0.05086640581330352,1.0,1.1162660704304082,4.599999999999909,28.0,0.0,0.0,0.0
10.5,hybptg8,16421,0.0011331598771813693,0.01217952621643018,3.209914134340174,18631.573777480055,8334.0,1045607.5999999975,1295179.0,23.28946722185007,10.4175,1307.009499999997,1618.97375,0.0011360538659365678,0.014737226721880518,0.014737226721880518,4463.301382376226,8334.0,11433.0,11433.0,14168.27239510383,0.0,1034174.5999999975,1283746.0,2545.1190548687655,0.0,208967.0,208967.0,2545.1190548687655,0.0,208967.0,208967.0,172700.0,208967.0,208967.0,208967.0,172700.0,208967.0,208967.0,208967.0,0.002557700505450338,0.002557700505450338,1.0,0.049266183545460085,0.0,28.0,0.0,0.0,0.0
10.5,hybptg15,54427,0.0007742544625486633,0.0036746467745787936,3.293751263159829,9151.400169033752,8334.0,13890.0,1305315.0,11.43925021129219,10.4175,17.3625,1631.64375,0.000774614588804308,0.003968618516545097,0.003968618516545097,4576.2944310728135,8334.0,13890.0,21156.0,4575.105737960938,0.0,0.0,1284159.0,767.8799125434068,0.0,0.0,208967.0,767.8799125434068,0.0,0.0,208967.0,193487.96296296295,208967.0,208967.0,208967.0,193487.96296296295,208967.0,208967.0,208967.0,0.00029397174196630347,0.00029397174196630347,1.0,0.005989674242563433,0.0,28.0,0.0,0.0,0.0
11.0,ldpc4,1597,0.0036080270699869947,0.12523481527864747,2.8490920475892296,3997.589229805886,5877.0,5877.0,5877.0,4.996986537257357,7.34625,7.34625,7.34625,0.0036080270699869947,0.12523481527864747,0.0,3997.589229805886,5877.0,5877.0,5877.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
11.0,ldpc8,18519,0.0009076217420713926,0.01079971920730061,3.092931583778822,4299.5486797343265,8334.0,11433.0,11433.0,5.3744358496679085,10.4175,14.29125,14.29125,0.0009076217420713926,0.01079971920730061,0.0,4299.5486797343265,8334.0,11433.0,11433.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
11.0,ldpc15,81706,0.0004611601206345684,0.002447800651114973,3.137762220644751,4359.137468484567,8334.0,12501.0,21156.0,5.4489218356057085,10.4175,15.62625,26.445,0.0004611601206345684,0.002447800651114973,0.0,4359.137468484567,8334.0,12501.0,21156.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
11.0,ldpc20,109611,0.00043013022815109635,0.0018246343888843274,3.147676784264353,4372.708760982018,8334.0,12501.0,28101.0,5.465885951227522,10.4175,15.62625,35.12625,0.00043013022815109635,0.0018246343888843274,0.0,4372.708760982018,8334.0,12501.0,28101.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
11.0,ldpc100,173554,0.0003538281112718153,0.001152379086624336,3.2589511045553547,4527.052997914194,8334.0,12501.0,139221.0,5.658816247392742,10.4175,15.62625,174.02625,0.0003538281112718153,0.001152379086624336,0.0,4527.052997914194,8334.0,12501.0,139221.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
11.0,hyb4,1622,0.002827477582646889,0.12330456226880394,2.871763255240444,20163.943279901356,158510.9,160036.78999999998,161151.0,25.204929099876697,198.138625,200.0459875,201.43875,0.002835229718588345,0.13871763255240444,0.13871763255240444,4033.407521578298,5877.0,5877.0,5877.0,16130.535758323058,152633.9,154159.78999999998,155274.0,4240.384093711467,34370.0,34370.0,34370.0,4241.902589395808,34370.0,34370.0,34370.0,30568.457777777778,34370.0,34370.0,34370.0,30579.404444444444,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
11.0,hyb8,21997,0.0006902669352706245,0.009092148929399463,3.091012410783289,5595.538891667045,8334.0,11112.0,166390.0,6.994423614583808,10.4175,13.89,207.9875,0.0006904266531234894,0.009592217120516434,0.009592217120516434,4296.495340273674,8334.0,11112.0,11433.0,1299.043551393372,0.0,0.0,154957.0,312.73482747647404,0.0,0.0,34370.0,312.7681502023003,0.0,0.0,34370.0,32602.976303317537,34370.0,34370.0,34370.0,32606.450236966826,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
11.0,hyb15,86066,0.0003946632328540488,0.002323798015476495,3.1308298282713265,4698.793077405712,8334.0,11112.0,176032.0,5.87349134675714,10.4175,13.89,220.04,0.0003946804207091929,0.0023935119559407897,0.0023935119559407897,4349.49094880673,8334.0,11112.0,21156.0,349.30212859898216,0.0,0.0,154876.0,79.87685032416982,0.0,0.0,34370.0,79.87985964259987,0.0,0.0,34370.0,33372.23786407767,34370.0,34370.0,34370.0,33373.49514563107,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
11.0,hybsv4,1758,0.00446963500750584,0.11376564277588168,2.8737201365187715,64820.56484641638,617379.5,625015.13,634106.0,81.02570605802048,771.724375,781.2689124999999,792.6325,0.004481205108010044,0.1353811149032992,0.1353811149032992,4035.0546075085326,5877.0,5877.0,5877.0,60785.51023890785,611502.5,619138.13,628229.0,12605.11604095563,110566.0,110566.0,110566.0,12607.14675767918,110566.0,110566.0,110566.0,93108.3781512605,110566.0,110566.0,110566.0,93123.3781512605,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
11.0,hybsv8,21025,0.0007985615180575393,0.009512485136741973,3.101260404280618,9694.03472057075,8334.0,11869.719999999845,635778.0,12.117543400713439,10.4175,14.837149999999806,794.7225,0.0007990276439009633,0.010463733650416172,0.010463733650416172,4311.009560047562,8334.0,11433.0,11433.0,5383.025160523187,0.0,436.71999999984473,624345.0,1057.7960047562426,0.0,10.0,110566.0,1057.8834720570749,0.0,111.63999999989755,110566.0,101091.64090909091,110566.0,110566.0,110566.0,101100.0,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
11.0,hybsv15,83976,0.0005084464644167141,0.0023816328474802325,3.128834428884443,5787.335607792703,8334.0,12501.0,645119.0,7.2341695097408785,10.4175,15.62625,806.39875,0.0005084860995787469,0.0024649899971420407,0.0024649899971420407,4346.742283509574,8334.0,12501.0,21156.0,1440.5933242831286,0.0,0.0,623963.0,264.066614270744,0.0,0.0,110566.0,264.07311612841767,0.0,0.0,110566.0,107126.8502415459,110566.0,110566.0,110566.0,107129.48792270532,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
11.0,hybptg4,2320,0.003100052922872883,0.08620689655172414,2.841810344827586,92746.98922413793,979950.8999999999,1284725.72,1288921.0,115.93373653017241,1224.9386249999998,1605.90715,1611.15125,0.0031680396857784125,0.1331896551724138,0.1331896551724138,3990.028448275862,5877.0,5877.0,5877.0,88756.96077586207,974073.8999999999,1278848.72,1283044.0,18014.396551724138,208967.0,208967.0,208967.0,18014.396551724138,208967.0,208967.0,208967.0,135253.72168284788,208967.0,208967.0,208967.0,135253.72168284788,208967.0,208967.0,208967.0,0.04698275862068965,0.04698275862068965,1.0,1.0711206896551724,0.0,28.0,0.0,0.0,0.0
11.0,hybptg8,21738,0.0009100103382890703,0.009200478424878094,3.097203054558837,14887.54310424142,8334.0,11514.0,1295602.0,18.609428880301778,10.4175,14.3925,1619.5025,0.0009118562182984995,0.01076455975710737,0.01076455975710737,4305.470466464256,8334.0,11433.0,11433.0,10582.072637777164,0.0,81.0,1284169.0,1922.5963750115006,0.0,0.0,208967.0,1922.5963750115006,0.0,0.0,208967.0,178604.2735042735,208967.0,208967.0,208967.0,178604.2735042735,208967.0,208967.0,208967.0,0.001564081332229276,0.001564081332229276,1.0,0.03146563621308308,0.0,28.0,0.0,0.0,0.0
11.0,hybptg15,70083,0.0005374808331659494,0.002853759114193171,3.1296320077622246,7837.9857597420205,8334.0,12501.0,1305969.0,9.797482199677525,10.4175,15.62625,1632.46125,0.0005375283254589001,0.0029251030920480004,0.0029251030920480004,4347.997816874277,8334.0,12501.0,21156.0,3489.9879428677427,0.0,0.0,1284813.0,596.3414808156043,0.0,0.0,208967.0,596.3414808156043,0.0,0.0,208967.0,203870.24390243902,208967.0,208967.0,208967.0,203870.24390243902,208967.0,208967.0,208967.0,7.134397785482928e-05,7.134397785482928e-05,1.0,0.000884665325399883,0.0,25.0,0.0,0.0,0.0
